question_id,start_date,end_date,pollster_id,pollster,sponsors,sample_size,population,methodology,url,politician,favorable,unfavorable,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
98657,6/27/2019,6/28/2019,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-june-27-28/,Amy Klobuchar,23,24,8,15,11,13
98692,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,Joseph R. Biden Jr.,49,37,24,25,15,22
98694,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,Bernard Sanders,43,42,19,24,14,28
98696,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,Pete Buttigieg,28,24,10,18,10,14
98698,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,Kamala D. Harris,32,31,11,21,10,21
98700,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,Michael F. Bennet,15,14,4,11,7,7
98702,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,Kirsten E. Gillibrand,22,26,6,16,12,14
98704,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,Eric Swalwell,14,17,5,9,7,10
98706,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,John Hickenlooper,15,17,4,11,8,9
98708,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,Marianne Williamson,12,15,3,9,8,7
98710,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,Andrew Yang,18,14,5,13,7,7
98712,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,Mike Gravel,12,12,5,7,5,7
98714,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,Wayne Messam,11,11,4,7,5,6
98716,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,Seth Moulton,11,14,3,8,9,5
98718,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,Steve Bullock,13,13,3,10,7,6
98720,6/26/2019,6/27/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-june-26-27/,Joe Sestak,11,13,4,7,6,7
98619,6/25/2019,6/26/2019,1416,HarrisX,Hill.TV,1000,rv,Online,https://scottrasmussen.com/crosstabs-june-25-26/,Elizabeth Warren,36,39,15,21,14,25
98621,6/25/2019,6/26/2019,1416,HarrisX,Hill.TV,1000,rv,Online,https://scottrasmussen.com/crosstabs-june-25-26/,Beto O'Rourke,31,29,9,22,11,18
98623,6/25/2019,6/26/2019,1416,HarrisX,Hill.TV,1000,rv,Online,https://scottrasmussen.com/crosstabs-june-25-26/,Cory A. Booker,28,30,8,20,11,19
98625,6/25/2019,6/26/2019,1416,HarrisX,Hill.TV,1000,rv,Online,https://scottrasmussen.com/crosstabs-june-25-26/,Julián Castro,19,22,6,13,10,12
98627,6/25/2019,6/26/2019,1416,HarrisX,Hill.TV,1000,rv,Online,https://scottrasmussen.com/crosstabs-june-25-26/,Bill de Blasio,15,32,5,10,12,20
98629,6/25/2019,6/26/2019,1416,HarrisX,Hill.TV,1000,rv,Online,https://scottrasmussen.com/crosstabs-june-25-26/,Tulsi Gabbard,17,18,6,11,8,10
98631,6/25/2019,6/26/2019,1416,HarrisX,Hill.TV,1000,rv,Online,https://scottrasmussen.com/crosstabs-june-25-26/,Jay Robert Inslee,11,17,4,7,7,10
98633,6/25/2019,6/26/2019,1416,HarrisX,Hill.TV,1000,rv,Online,https://scottrasmussen.com/crosstabs-june-25-26/,John K. Delaney,16,14,5,11,7,7
98635,6/25/2019,6/26/2019,1416,HarrisX,Hill.TV,1000,rv,Online,https://scottrasmussen.com/crosstabs-june-25-26/,Tim Ryan,19,16,6,13,8,8
98637,6/25/2019,6/26/2019,1416,HarrisX,Hill.TV,1000,rv,Online,https://scottrasmussen.com/crosstabs-june-25-26/,Amy Klobuchar,22,21,6,16,9,12
98527,6/22/2019,6/25/2019,568,YouGov,Economist,1104,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Elizabeth Warren,45,40,27,18,9,31
98521,6/22/2019,6/25/2019,568,YouGov,Economist,1104,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Bernard Sanders,45,48,24,21,14,34
114773,6/22/2019,6/25/2019,568,YouGov,Economist,1104,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Donald Trump,46,52,33,13,7,45
98467,6/22/2019,6/25/2019,568,YouGov,Economist,1104,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Joseph R. Biden Jr.,47,46,25,22,17,29
98464,6/22/2019,6/25/2019,568,YouGov,Economist,1099,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Michael F. Bennet,19,18,7,12,8,10
98470,6/22/2019,6/25/2019,568,YouGov,Economist,1103,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Cory A. Booker,37,37,13,24,10,27
98473,6/22/2019,6/25/2019,568,YouGov,Economist,1104,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Steve Bullock,16,16,6,10,7,9
98476,6/22/2019,6/25/2019,568,YouGov,Economist,1100,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Pete Buttigieg,37,33,18,19,11,22
98479,6/22/2019,6/25/2019,568,YouGov,Economist,1108,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Julián Castro,28,29,9,19,10,19
98482,6/22/2019,6/25/2019,568,YouGov,Economist,1101,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Bill de Blasio,21,41,6,15,14,27
98485,6/22/2019,6/25/2019,568,YouGov,Economist,1098,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,John K. Delaney,17,19,6,11,10,9
98488,6/22/2019,6/25/2019,568,YouGov,Economist,1100,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Tulsi Gabbard,21,26,8,13,11,15
98491,6/22/2019,6/25/2019,568,YouGov,Economist,1103,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Kirsten E. Gillibrand,30,34,9,21,11,23
98494,6/22/2019,6/25/2019,568,YouGov,Economist,1098,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Mike Gravel,13,16,6,7,7,9
98497,6/22/2019,6/25/2019,568,YouGov,Economist,1100,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Kamala D. Harris,39,37,20,19,10,27
98500,6/22/2019,6/25/2019,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,John Hickenlooper,19,25,5,14,12,13
98503,6/22/2019,6/25/2019,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Jay Robert Inslee,20,20,7,13,8,12
98506,6/22/2019,6/25/2019,568,YouGov,Economist,1104,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Amy Klobuchar,29,29,10,19,12,17
98509,6/22/2019,6/25/2019,568,YouGov,Economist,1097,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Wayne Messam,12,14,5,7,6,8
98512,6/22/2019,6/25/2019,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Seth Moulton,14,18,5,9,8,10
98515,6/22/2019,6/25/2019,568,YouGov,Economist,1104,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Beto O'Rourke,35,39,14,21,12,27
98518,6/22/2019,6/25/2019,568,YouGov,Economist,1100,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Tim Ryan,19,22,6,13,11,11
98524,6/22/2019,6/25/2019,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Eric Swalwell,20,23,9,11,7,16
98530,6/22/2019,6/25/2019,568,YouGov,Economist,1105,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Marianne Williamson,16,20,6,10,10,10
98533,6/22/2019,6/25/2019,568,YouGov,Economist,1101,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Andrew Yang,24,22,8,16,11,11
114698,6/21/2019,6/24/2019,1189,Morning Consult,Politico,1991,rv,Online,https://morningconsult.com/wp-content/uploads/2019/06/190659_crosstabs_POLITICO_RVs_v1_JB-LJCEodPbT3.pdf,Donald Trump,42,54,,,,
98784,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Joseph R. Biden Jr.,49,36,24,25,11,25
98798,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Bernard Sanders,44,40,21,23,12,28
98800,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Elizabeth Warren,32,34,15,17,8,26
114699,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Donald Trump,40,55,,,,
98783,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Michael F. Bennet,8,12,2,6,4,8
98785,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Cory A. Booker,26,26,8,18,7,19
98786,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Pete Buttigieg,23,19,10,13,5,14
98787,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Julián Castro,14,16,4,10,5,11
98788,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Bill de Blasio,9,27,2,7,8,19
98789,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,John K. Delaney,7,12,1,6,4,8
98790,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Tulsi Gabbard,12,14,3,9,5,9
98791,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Kirsten E. Gillibrand,17,20,4,13,7,13
98792,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Kamala D. Harris,29,28,13,16,7,21
98793,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,John Hickenlooper,10,14,3,7,6,8
98794,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Jay Robert Inslee,8,14,2,6,5,9
98795,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Amy Klobuchar,17,17,5,12,6,11
98796,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Beto O'Rourke,23,23,6,17,6,17
98797,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Tim Ryan,10,13,1,9,5,8
98799,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Eric Swalwell,10,15,2,8,4,11
98801,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Marianne Williamson,8,12,2,6,4,8
98802,6/20/2019,6/23/2019,1189,Morning Consult,Politico,1996,rv,Online,https://morningconsult.com/wp-content/uploads/2019/07/190654_topline_POLITICO_RVs_v1_JB.pdf,Andrew Yang,12,16,3,9,6,10
98160,6/16/2019,6/18/2019,568,YouGov,Economist,1197,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Elizabeth Warren,42,43,24,18,9,34
114774,6/16/2019,6/18/2019,568,YouGov,Economist,1197,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Donald Trump,45,53,33,12,5,48
98097,6/16/2019,6/18/2019,568,YouGov,Economist,1191,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Michael F. Bennet,15,19,4,11,7,12
98103,6/16/2019,6/18/2019,568,YouGov,Economist,1193,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Cory A. Booker,35,38,12,23,8,30
98106,6/16/2019,6/18/2019,568,YouGov,Economist,1191,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Steve Bullock,12,19,4,8,7,12
98109,6/16/2019,6/18/2019,568,YouGov,Economist,1199,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Pete Buttigieg,33,33,17,16,9,24
98112,6/16/2019,6/18/2019,568,YouGov,Economist,1196,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Julián Castro,25,32,8,17,9,23
98115,6/16/2019,6/18/2019,568,YouGov,Economist,1196,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Bill de Blasio,18,47,4,14,13,34
98118,6/16/2019,6/18/2019,568,YouGov,Economist,1191,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,John K. Delaney,13,20,3,10,8,12
98121,6/16/2019,6/18/2019,568,YouGov,Economist,1195,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Tulsi Gabbard,16,30,5,11,13,17
98124,6/16/2019,6/18/2019,568,YouGov,Economist,1195,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Kirsten E. Gillibrand,28,39,8,20,13,26
98127,6/16/2019,6/18/2019,568,YouGov,Economist,1196,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Mike Gravel,10,18,4,6,7,11
98130,6/16/2019,6/18/2019,568,YouGov,Economist,1198,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Kamala D. Harris,38,40,17,21,10,30
98133,6/16/2019,6/18/2019,568,YouGov,Economist,1199,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,John Hickenlooper,19,28,5,14,11,17
98136,6/16/2019,6/18/2019,568,YouGov,Economist,1197,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Jay Robert Inslee,16,20,6,10,7,13
98139,6/16/2019,6/18/2019,568,YouGov,Economist,1199,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Amy Klobuchar,28,32,8,20,10,22
98142,6/16/2019,6/18/2019,568,YouGov,Economist,1194,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Wayne Messam,9,16,3,6,5,11
98145,6/16/2019,6/18/2019,568,YouGov,Economist,1195,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Seth Moulton,11,19,3,8,6,13
98148,6/16/2019,6/18/2019,568,YouGov,Economist,1197,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Beto O'Rourke,34,41,10,24,10,31
98151,6/16/2019,6/18/2019,568,YouGov,Economist,1193,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Tim Ryan,15,23,4,11,10,13
98157,6/16/2019,6/18/2019,568,YouGov,Economist,1195,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Eric Swalwell,17,27,6,11,7,20
98163,6/16/2019,6/18/2019,568,YouGov,Economist,1196,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Marianne Williamson,11,19,4,7,7,12
98166,6/16/2019,6/18/2019,568,YouGov,Economist,1197,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Andrew Yang,18,24,5,13,8,16
98154,6/16/2019,6/18/2019,568,YouGov,Economist,1195,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Bernard Sanders,43,49,18,25,14,35
98100,6/16/2019,6/18/2019,568,YouGov,Economist,1197,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Joseph R. Biden Jr.,44,48,22,22,15,33
114700,6/14/2019,6/16/2019,1189,Morning Consult,Politico,1992,rv,Online,https://www.realclearpolitics.com/docs/190634_crosstabs_POLITICO_RVs_v3.pdf,Donald Trump,41,54,,,,
114748,6/11/2019,6/15/2019,458,Suffolk University,USA Today,1000,rv,Live Phone,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2019/6_24_2019_tables_pdftxt.pdf?la=en&hash=7DFB3FF61D1DDF79FCBED45A3E4E66503111FD53,Donald Trump,46,50,,,,
114775,6/9/2019,6/11/2019,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Donald Trump,45,54,35,10,6,48
97754,6/9/2019,6/11/2019,568,YouGov,Economist,1097,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Michael F. Bennet,15,18,5,10,6,12
97760,6/9/2019,6/11/2019,568,YouGov,Economist,1099,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Cory A. Booker,35,40,10,25,10,30
97763,6/9/2019,6/11/2019,568,YouGov,Economist,1100,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Steve Bullock,12,18,3,9,6,12
97766,6/9/2019,6/11/2019,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Pete Buttigieg,35,35,16,19,9,26
97769,6/9/2019,6/11/2019,568,YouGov,Economist,1101,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Julián Castro,25,30,6,19,8,22
97772,6/9/2019,6/11/2019,568,YouGov,Economist,1100,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Bill de Blasio,18,48,4,14,12,36
97775,6/9/2019,6/11/2019,568,YouGov,Economist,1093,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,John K. Delaney,12,21,3,9,8,13
97778,6/9/2019,6/11/2019,568,YouGov,Economist,1095,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Tulsi Gabbard,17,30,4,13,13,17
97781,6/9/2019,6/11/2019,568,YouGov,Economist,1097,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Kirsten E. Gillibrand,28,38,7,21,11,27
97784,6/9/2019,6/11/2019,568,YouGov,Economist,1099,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Mike Gravel,10,19,3,7,7,12
97787,6/9/2019,6/11/2019,568,YouGov,Economist,1097,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Kamala D. Harris,36,41,15,21,9,32
97790,6/9/2019,6/11/2019,568,YouGov,Economist,1101,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,John Hickenlooper,16,30,3,13,14,16
97793,6/9/2019,6/11/2019,568,YouGov,Economist,1101,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Jay Robert Inslee,17,19,4,13,7,12
97796,6/9/2019,6/11/2019,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Amy Klobuchar,23,36,6,17,14,22
97799,6/9/2019,6/11/2019,568,YouGov,Economist,1094,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Wayne Messam,7,17,2,5,7,10
97802,6/9/2019,6/11/2019,568,YouGov,Economist,1097,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Seth Moulton,10,20,2,8,7,13
97805,6/9/2019,6/11/2019,568,YouGov,Economist,1096,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Beto O'Rourke,33,43,10,23,10,33
97808,6/9/2019,6/11/2019,568,YouGov,Economist,1104,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Tim Ryan,15,22,3,12,9,13
97814,6/9/2019,6/11/2019,568,YouGov,Economist,1098,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Eric Swalwell,16,26,5,11,6,20
97820,6/9/2019,6/11/2019,568,YouGov,Economist,1097,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Marianne Williamson,11,17,3,8,6,11
97823,6/9/2019,6/11/2019,568,YouGov,Economist,1100,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Andrew Yang,19,25,5,14,11,14
97817,6/9/2019,6/11/2019,568,YouGov,Economist,1104,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Elizabeth Warren,41,45,22,19,10,35
97757,6/9/2019,6/11/2019,568,YouGov,Economist,1103,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Joseph R. Biden Jr.,44,50,21,23,16,34
97811,6/9/2019,6/11/2019,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Bernard Sanders,43,52,19,24,14,38
114701,6/7/2019,6/9/2019,1189,Morning Consult,Politico,1991,rv,Online,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,Donald Trump,41,55,,,,
114776,6/2/2019,6/4/2019,568,YouGov,Economist,1185,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Donald Trump,45,53,33,12,8,45
97497,6/2/2019,6/4/2019,568,YouGov,Economist,1186,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Michael F. Bennet,17,22,5,12,9,13
97503,6/2/2019,6/4/2019,568,YouGov,Economist,1185,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Cory A. Booker,34,39,12,22,9,30
97506,6/2/2019,6/4/2019,568,YouGov,Economist,1184,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Steve Bullock,13,20,4,9,8,12
