poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,imputed_sample_size,politician_id,politician,favorable,unfavorable,alternate_answers,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
79300,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,6/29/2022,6/30/2022,,,,168412,1308,rv,,rv,,2/8/2023 16:08,,https://harvardharrispoll.com/wp-content/uploads/2022/07/HHP_June2022_Topline.pdf,,FALSE,,1308,3084,Ron DeSantis,34,28,38,19,15,8,19
79300,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,6/29/2022,6/30/2022,,,,168416,1308,rv,,rv,,2/8/2023 16:09,,https://harvardharrispoll.com/wp-content/uploads/2022/07/HHP_June2022_Topline.pdf,,FALSE,,1308,2712,Tim Scott,23,20,58,9,13,9,11
79300,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,6/29/2022,6/30/2022,,,,169901,1308,rv,,rv,,3/7/2023 13:11,,https://harvardharrispoll.com/wp-content/uploads/2022/07/HHP_June2022_KeyResults.pdf,,FALSE,,1308,42,Joe Biden,38,54,8,17,21,14,40
79397,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,6/29/2022,6/30/2022,,,,170389,2210,a,,a,,3/7/2023 14:53,,https://morningconsult.com/2022/07/19/drones-safety-consumer-trust-data/,,FALSE,,2210,42,Joe Biden,40,55,0,15,24,16,39
79260,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/25/2022,6/28/2022,,,,157492,1500,a,,a,,6/29/2022 10:12,,https://docs.cdn.yougov.com/jc31tyncsl/econtoplines.pdf,,FALSE,,1500,11,Donald Trump,39,56,4,21,18,13,43
79260,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/25/2022,6/28/2022,,,,157494,1359,rv,,rv,,6/29/2022 10:12,,https://docs.cdn.yougov.com/jc31tyncsl/econtoplines.pdf,,FALSE,,1359,11,Donald Trump,40,58,3,22,18,12,46
79260,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/25/2022,6/28/2022,,,,170069,1500,a,,a,,3/7/2023 13:25,,https://docs.cdn.yougov.com/8gvsd6ko1j/20220625_econTabReport_revised.pdf,,FALSE,,1500,42,Joe Biden,41,53,5,20,21,10,43
79260,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/25/2022,6/28/2022,,,,170070,1351,rv,,rv,,3/7/2023 13:26,,https://docs.cdn.yougov.com/8gvsd6ko1j/20220625_econTabReport_revised.pdf,,FALSE,,1351,42,Joe Biden,44,53,3,22,22,9,44
79283,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,6/23/2022,6/27/2022,,,,157709,1200,rv,,rv,,7/6/2022 11:19,,https://navigatorresearch.org/wp-content/uploads/2022/07/Navigator-Toplines-07.01.2022.pdf,,FALSE,,1200,11,Donald Trump,44,54,2,27,17,8,47
79283,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,6/23/2022,6/27/2022,,,,169848,1200,rv,,rv,,3/7/2023 13:07,,https://navigatorresearch.org/wp-content/uploads/2022/07/Navigator-Toplines-07.01.2022.pdf,,FALSE,,1200,42,Joe Biden,43,56,2,19,23,13,43
79261,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/24/2022,6/26/2022,,,,157490,2004,rv,,rv,,6/29/2022 10:12,,https://assets.morningconsult.com/wp-uploads/2022/06/28115735/2206176_crosstabs_POLITICO_RVs_v2_06-29-22_SH.pdf,,FALSE,,2004,11,Donald Trump,42,56,1,,,,
79261,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/24/2022,6/26/2022,,,,168117,2004,rv,,rv,,2/8/2023 15:45,,https://assets.morningconsult.com/wp-uploads/2022/06/28115735/2206176_crosstabs_POLITICO_RVs_v2_06-29-22_SH.pdf,,FALSE,,2004,25,Mike Pence,38,50,12,,,,
79261,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/24/2022,6/26/2022,,,,169757,2004,rv,,rv,,3/7/2023 12:57,,https://assets.morningconsult.com/wp-uploads/2022/06/28115735/2206176_crosstabs_POLITICO_RVs_v2_06-29-22_SH.pdf,,FALSE,,2004,42,Joe Biden,41,57,2,,,,
79247,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/24/2022,6/25/2022,,,,169756,2005,rv,,rv,,3/7/2023 12:57,,https://assets.morningconsult.com/wp-uploads/2022/06/27123300/2206184_crosstabs_POLITICO_ROE_DECISION_RV_RVs_v1.pdf,,FALSE,,2005,42,Joe Biden,44,53,0,24,21,10,43
79269,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,6/23/2022,6/25/2022,,,,170387,2005,rv,,rv,,3/7/2023 14:53,,https://morningconsult.com/2022/06/29/jan-6-impact-on-trumps-2024-prospects/,,FALSE,,2005,42,Joe Biden,41,55,0,19,22,13,42
79281,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,6/23/2022,6/25/2022,,,,170388,2005,rv,,rv,,3/7/2023 14:53,,https://morningconsult.com/2022/06/30/u-s-voter-views-on-global-food-crisis/,,FALSE,,2005,42,Joe Biden,42,55,0,17,24,12,43
79327,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,6/22/2022,6/24/2022,,,,170386,2210,a,,a,,3/7/2023 14:52,,https://morningconsult.com/2022/07/05/novavax-protein-based-covid-vaccine-survey/,,FALSE,,2210,42,Joe Biden,41,55,0,16,24,15,40
79234,294,McLaughlin,,,McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online Panel,,6/17/2022,6/22/2022,,,,170144,1000,lv,,lv,,3/7/2023 13:32,,https://mclaughlinonline.com/pols/wp-content/uploads/2022/06/National-Monthly-June-2022-RELEASE.pdf,,FALSE,,1000,42,Joe Biden,43,55,3,19,23,14,41
79200,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/18/2022,6/21/2022,,,,156873,1500,a,,a,,6/22/2022 9:51,,https://docs.cdn.yougov.com/ng264un2sl/econtoplines.pdf,,FALSE,,1500,11,Donald Trump,40,55,5,21,19,11,44
79200,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/18/2022,6/21/2022,,,,156874,1290,rv,,rv,,6/22/2022 9:51,,https://docs.cdn.yougov.com/i873rvg5xx/econTabReport.pdf,,FALSE,,1290,11,Donald Trump,41,56,2,23,18,10,46
79200,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/18/2022,6/21/2022,,,,170096,1500,a,,a,,3/7/2023 13:27,,https://docs.cdn.yougov.com/nwhsle8zuw/20220618_econTabReport_revised.pdf,,FALSE,,1500,42,Joe Biden,42,52,7,21,21,12,40
79200,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/18/2022,6/21/2022,,,,170097,1278,rv,,rv,,3/7/2023 13:27,,https://docs.cdn.yougov.com/nwhsle8zuw/20220618_econTabReport_revised.pdf,,FALSE,,1278,42,Joe Biden,45,51,3,24,21,10,41
79197,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/17/2022,6/20/2022,,,,156819,1030,lv,,lv,,6/21/2022 21:05,,https://echeloninsights.com/in-the-news/june-22-omnibus-politics/,,FALSE,,1030,11,Donald Trump,39,59,1,,,,
79197,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/17/2022,6/20/2022,,,,156931,1030,rv,,rv,,6/22/2022 13:17,,https://echeloninsights.com/in-the-news/june-22-omnibus-politics/,,FALSE,,1030,11,Donald Trump,42,56,2,24,18,12,44
79197,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/17/2022,6/20/2022,,,,168499,1030,lv,,lv,,2/8/2023 16:14,,https://echelonin.wpenginepowered.com/wp-content/uploads/June-2022-Omnibus-Topline-EXTERNAL-1-1.pdf,,FALSE,,1030,3084,Ron DeSantis,31,37,33,20,11,9,28
79197,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/17/2022,6/20/2022,,,,168500,1030,rv,,rv,,2/8/2023 16:14,,https://echelonin.wpenginepowered.com/wp-content/uploads/June-2022-Omnibus-Topline-EXTERNAL-1-1.pdf,,FALSE,,1030,3084,Ron DeSantis,29,34,38,18,11,9,25
79197,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/17/2022,6/20/2022,,,,170193,1030,lv,,lv,,3/7/2023 13:40,,https://echelonin.wpenginepowered.com/wp-content/uploads/June-2022-Omnibus-Topline-EXTERNAL-1-1.pdf,,FALSE,,1030,42,Joe Biden,44,54,2,24,19,13,42
79197,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/17/2022,6/20/2022,,,,170194,1030,rv,,rv,,3/7/2023 13:40,,https://echelonin.wpenginepowered.com/wp-content/uploads/June-2022-Omnibus-Topline-EXTERNAL-1-1.pdf,,FALSE,,1030,42,Joe Biden,43,54,2,23,20,14,40
79201,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/17/2022,6/20/2022,,,,156876,2004,rv,,rv,,6/22/2022 9:51,,https://assets.morningconsult.com/wp-uploads/2022/06/21132002/2206122_crosstabs_POLITICO_RVs_v1_6-22-22_SH.pdf,,FALSE,,2004,11,Donald Trump,43,55,2,,,,
79201,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/17/2022,6/20/2022,,,,168115,2004,rv,,rv,,2/8/2023 15:45,,https://assets.morningconsult.com/wp-uploads/2022/06/21132002/2206122_crosstabs_POLITICO_RVs_v1_6-22-22_SH.pdf,,FALSE,,2004,25,Mike Pence,38,50,12,,,,
79201,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/17/2022,6/20/2022,,,,169754,2004,rv,,rv,,3/7/2023 12:57,,https://assets.morningconsult.com/wp-uploads/2022/06/21132002/2206122_crosstabs_POLITICO_RVs_v1_6-22-22_SH.pdf,,FALSE,,2004,42,Joe Biden,43,55,2,,,,
79262,1347,Cygnal Political,,,Cygnal,67,Cygnal,A,Online Panel/Text-to-Web,,6/16/2022,6/18/2022,,,,170106,5753,lv,,lv,,3/7/2023 13:29,,https://www.cygn.al/wp-content/uploads/2022/07/June-Cygnal-National-Deck.pdf,,FALSE,,5753,42,Joe Biden,42.1,56.4,1.5,20.7,21.3,10.7,45.6
79262,1347,Cygnal Political,,,Cygnal,67,Cygnal,A,Online Panel/Text-to-Web,,6/16/2022,6/18/2022,,,,170796,5753,lv,,lv,,3/16/2023 13:35,,https://www.cygn.al/wp-content/uploads/2022/07/June-Cygnal-National-Deck.pdf,,FALSE,,5753,11,Donald Trump,45,52.9,2.1,28.4,16.6,7.8,45.1
79202,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,6/14/2022,6/15/2022,,,,170385,2210,a,,a,,3/7/2023 14:52,,https://morningconsult.com/2022/06/22/nhl-broadcast-partners-on-air-personalities/,,FALSE,,2210,42,Joe Biden,41,54,0,17,24,13,41
79163,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/11/2022,6/14/2022,,,,156586,1500,a,,a,,6/15/2022 9:38,,https://docs.cdn.yougov.com/3omuq15ei3/econtoplines.pdf,,FALSE,,1500,11,Donald Trump,40,55,5,22,18,9,46
79163,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/11/2022,6/14/2022,,,,156587,1304,rv,,rv,,6/15/2022 9:38,,https://docs.cdn.yougov.com/3jwspvzrht/econTabReport.pdf,,FALSE,,1304,11,Donald Trump,42,54,3,23,19,8,46
79163,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/11/2022,6/14/2022,,,,168233,1500,a,,a,,2/8/2023 15:51,,https://docs.cdn.yougov.com/x0tejrght9/20220611_econTabReport_revised.pdf,,FALSE,,1500,25,Mike Pence,38,49,13,13,25,20,29
79163,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/11/2022,6/14/2022,,,,168234,1296,rv,,rv,,2/8/2023 15:51,,https://docs.cdn.yougov.com/x0tejrght9/20220611_econTabReport_revised.pdf,,FALSE,,1296,25,Mike Pence,39,52,9,14,25,20,32
79163,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/11/2022,6/14/2022,,,,170093,1500,a,,a,,3/7/2023 13:26,,https://docs.cdn.yougov.com/x0tejrght9/20220611_econTabReport_revised.pdf,,FALSE,,1500,42,Joe Biden,45,51,5,25,20,12,39
79163,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/11/2022,6/14/2022,,,,170094,1298,rv,,rv,,3/7/2023 13:26,,https://docs.cdn.yougov.com/x0tejrght9/20220611_econTabReport_revised.pdf,,FALSE,,1298,42,Joe Biden,47,51,3,27,20,10,41
79170,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,A,Live Phone,,6/10/2022,6/13/2022,,,,156712,1002,rv,,rv,,6/17/2022 9:00,,https://www.foxnews.com/politics/fox-news-poll-record-high-negative-views-biden,,FALSE,,1002,11,Donald Trump,44,55,1,26,18,11,43
79170,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,A,Live Phone,,6/10/2022,6/13/2022,,,,168454,1002,rv,,rv,,2/8/2023 16:10,,https://static.foxnews.com/foxnews.com/content/uploads/2022/06/Fox_June-10-13-2022_National_Topline_June-16-Release.pdf,,FALSE,,1002,25,Mike Pence,40,50,10,12,27,21,29
79170,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,A,Live Phone,,6/10/2022,6/13/2022,,,,169885,1002,rv,,rv,,3/7/2023 13:10,,https://static.foxnews.com/foxnews.com/content/uploads/2022/06/Fox_June-10-13-2022_National_Topline_June-16-Release.pdf,,FALSE,,1002,42,Joe Biden,42,57,1,19,23,12,45
79180,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,6/10/2022,6/13/2022,,,,156664,1541,a,,a,,6/16/2022 9:39,,https://news.yahoo.com/poll-half-of-americans-now-predict-us-may-cease-to-be-a-democracy-someday-090028564.html,,FALSE,,1541,11,Donald Trump,43,53,5,25,18,11,42
79180,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,6/10/2022,6/13/2022,,,,156665,1243,rv,,rv,,6/16/2022 9:39,,https://news.yahoo.com/poll-half-of-americans-now-predict-us-may-cease-to-be-a-democracy-someday-090028564.html,,FALSE,,1243,11,Donald Trump,44,54,3,27,17,10,44
79180,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,6/10/2022,6/13/2022,,,,168351,1541,a,,a,,2/8/2023 16:00,,https://www.scribd.com/document/578506037/Yahoo-News-Survey-January-6th,,FALSE,,1541,3084,Ron DeSantis,33,37,29,21,12,11,26
79180,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,6/10/2022,6/13/2022,,,,168353,1245,rv,,rv,,2/8/2023 16:00,,https://www.scribd.com/document/578506037/Yahoo-News-Survey-January-6th,,FALSE,,1245,3084,Ron DeSantis,37,41,23,25,12,10,31
79180,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,6/10/2022,6/13/2022,,,,168354,1541,a,,a,,2/8/2023 16:00,,https://www.scribd.com/document/578506037/Yahoo-News-Survey-January-6th,,FALSE,,1541,25,Mike Pence,36,48,16,11,25,22,26
79180,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,6/10/2022,6/13/2022,,,,168356,1245,rv,,rv,,2/8/2023 16:01,,https://www.scribd.com/document/578506037/Yahoo-News-Survey-January-6th,,FALSE,,1245,25,Mike Pence,38,52,11,11,27,23,29
79180,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,6/10/2022,6/13/2022,,,,170366,1541,a,,a,,3/7/2023 14:51,,https://www.scribd.com/document/578506037/Yahoo-News-Survey-January-6th,,FALSE,,1541,42,Joe Biden,40,53,7,19,21,13,40
79180,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,6/10/2022,6/13/2022,,,,170367,1243,rv,,rv,,3/7/2023 14:51,,https://www.scribd.com/document/578506037/Yahoo-News-Survey-January-6th,,FALSE,,1243,42,Joe Biden,42,54,4,21,21,11,43
79143,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/10/2022,6/12/2022,,,,156554,2005,rv,,rv,,6/15/2022 9:21,,https://assets.morningconsult.com/wp-uploads/2022/06/14130054/2206078_crosstabs_POLITICO_RVs_v1_06-15-22_SH.pdf,,FALSE,,2005,11,Donald Trump,42,56,3,,,,
79143,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/10/2022,6/12/2022,,,,168113,2005,rv,,rv,,2/8/2023 15:44,,https://assets.morningconsult.com/wp-uploads/2022/06/14130054/2206078_crosstabs_POLITICO_RVs_v1_06-15-22_SH.pdf,,FALSE,,2005,25,Mike Pence,37,50,12,,,,
79143,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/10/2022,6/12/2022,,,,169752,2005,rv,,rv,,3/7/2023 12:57,,https://assets.morningconsult.com/wp-uploads/2022/06/14130054/2206078_crosstabs_POLITICO_RVs_v1_06-15-22_SH.pdf,,FALSE,,2005,42,Joe Biden,43,55,2,,,,
79106,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/4/2022,6/7/2022,,,,156259,1500,a,,a,,6/8/2022 9:40,,https://docs.cdn.yougov.com/da74t9qtqr/econtoplines.pdf,,FALSE,,1500,11,Donald Trump,40,53,6,24,16,11,42
79106,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/4/2022,6/7/2022,,,,156260,1314,rv,,rv,,6/8/2022 9:40,,https://docs.cdn.yougov.com/h1z6fc9iv8/econTabReport.pdf,,FALSE,,1314,11,Donald Trump,41,55,4,25,16,11,44
79106,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/4/2022,6/7/2022,,,,168236,1500,a,,a,,2/8/2023 15:51,,https://docs.cdn.yougov.com/av6j62vyj3/20220604_econTabReport_revised.pdf,,FALSE,,1500,25,Mike Pence,34,52,13,10,24,22,30
79106,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/4/2022,6/7/2022,,,,168237,1310,rv,,rv,,2/8/2023 15:51,,https://docs.cdn.yougov.com/av6j62vyj3/20220604_econTabReport_revised.pdf,,FALSE,,1310,25,Mike Pence,36,54,9,10,26,22,32
79106,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/4/2022,6/7/2022,,,,170090,1500,a,,a,,3/7/2023 13:26,,https://docs.cdn.yougov.com/av6j62vyj3/20220604_econTabReport_revised.pdf,,FALSE,,1500,42,Joe Biden,44,49,7,21,23,10,39
79106,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/4/2022,6/7/2022,,,,170091,1308,rv,,rv,,3/7/2023 13:26,,https://docs.cdn.yougov.com/av6j62vyj3/20220604_econTabReport_revised.pdf,,FALSE,,1308,42,Joe Biden,45,50,4,22,23,10,40
80630,178,Global Strategy Group,543,Third Way,Global Strategy Group,118,Global Strategy Group,B/C,Online Panel,,6/1/2022,6/7/2022,,,,161342,1000,lv,,lv,,9/14/2022 13:38,,https://www.thirdway.org/blog/why-the-gainful-employment-rule-is-a-political-winner,,FALSE,,1000,11,Donald Trump,45,53,2,29,16,9,45
80630,178,Global Strategy Group,543,Third Way,Global Strategy Group,118,Global Strategy Group,B/C,Online Panel,,6/1/2022,6/7/2022,,,,170227,1000,lv,,lv,,3/7/2023 13:41,,https://thirdway.imgix.net/downloads/why-the-gainful-employment-rule-is-a-political-winner/Gainful-Employment-Full-Data-Toplines.pdf,,FALSE,,1000,42,Joe Biden,44,54,2,19,25,12,42
79157,241,Ipsos,1156,FiveThirtyEight,Ipsos,154,Ipsos,B-,Probability Panel,,5/26/2022,6/6/2022,,,,156526,1691,a,,a,,6/14/2022 13:14,,https://www.ipsos.com/en-us/news-polls/FiveThirtyEight-2022-midterm-election,,FALSE,,1691,11,Donald Trump,35,57,8,14,21,11,46
79099,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/4/2022,6/5/2022,,,,156222,2006,rv,,rv,,6/8/2022 8:49,,https://assets.morningconsult.com/wp-uploads/2022/06/06200027/2206017_crosstabs_POLITICO_RVs_v2_06-08-22_SH.pdf,,FALSE,,2006,11,Donald Trump,41,56,3,24,17,10,46
79099,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/4/2022,6/5/2022,,,,169631,2006,rv,,rv,,3/6/2023 10:22,,https://morningconsult.com/2022/06/08/student-loan-forgiveness-survey/,,FALSE,,2006,25,Mike Pence,36,52,13,12,24,20,32
79099,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/4/2022,6/5/2022,,,,170325,2006,rv,,rv,,3/7/2023 14:47,,https://morningconsult.com/2022/06/08/student-loan-forgiveness-survey/,,FALSE,,2006,42,Joe Biden,41,56,3,18,23,14,43
79055,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/28/2022,5/31/2022,,,,156017,1500,a,,a,,6/1/2022 9:54,,https://docs.cdn.yougov.com/hdujaizcp7/econtoplines.pdf,,FALSE,,1500,11,Donald Trump,42,52,7,26,16,10,42
79055,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/28/2022,5/31/2022,,,,156018,1280,rv,,rv,,6/1/2022 9:54,,https://docs.cdn.yougov.com/o91vu7bpkr/econTabReport.pdf,,FALSE,,1280,11,Donald Trump,42,53,5,26,16,9,44
79055,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/28/2022,5/31/2022,,,,170087,1500,a,,a,,3/7/2023 13:26,,https://docs.cdn.yougov.com/n9nnbw22k4/20220528_econTabReport_revised.pdf,,FALSE,,1500,42,Joe Biden,42,51,7,20,22,11,40
79055,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/28/2022,5/31/2022,,,,170088,1277,rv,,rv,,3/7/2023 13:26,,https://docs.cdn.yougov.com/n9nnbw22k4/20220528_econTabReport_revised.pdf,,FALSE,,1277,42,Joe Biden,45,51,5,22,23,10,41
79087,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,5/27/2022,5/29/2022,,,,170383,2210,a,,a,,3/7/2023 14:52,,https://morningconsult.com/2022/06/06/medication-abortion-pills-telehealth/,,FALSE,,2210,42,Joe Biden,44,51,0,18,25,13,38
79242,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,5/27/2022,5/29/2022,,,,170384,4010,rv,,rv,,3/7/2023 14:52,,https://morningconsult.com/2022/06/27/negative-partisanship-american-elections-data/,,FALSE,,4010,42,Joe Biden,43,54,0,22,22,12,42
79248,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,5/26/2022,5/28/2022,,,,170382,2210,a,,a,,3/7/2023 14:52,,https://morningconsult.com/2022/06/28/robocalls-spam-texts-emails-data/,,FALSE,,2210,42,Joe Biden,45,50,0,19,25,15,34
79468,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online Panel,,5/25/2022,5/26/2022,,,,158753,1000,rv,,rv,,7/26/2022 20:24,,https://www.winningtheissues.org/wp-content/uploads/2022/07/Winning-the-Issues-May-2022-National-Survey.pdf,,FALSE,REP,1000,11,Donald Trump,43,53,3,,,,
79468,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online Panel,,5/25/2022,5/26/2022,,,,170349,1000,rv,,rv,,3/7/2023 14:50,,https://www.winningtheissues.org/wp-content/uploads/2022/07/Winning-the-Issues-May-2022-National-Survey.pdf,,FALSE,REP,1000,42,Joe Biden,42,55,3,,,,
79052,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,5/24/2022,5/26/2022,,,,170380,2210,a,,a,,3/7/2023 14:52,,https://assets.morningconsult.com/wp-uploads/2022/07/13114950/2205144_crosstabs_MC_ENERGY_RESOLUTIONS_Adults_v1_SH.pdf,,FALSE,,2210,42,Joe Biden,41,55,0,18,22,15,41
79026,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,5/25/2022,5/25/2022,,,,170327,1920,rv,,rv,,3/7/2023 14:47,,https://morningconsult.com/2022/05/26/support-for-gun-control-after-uvalde-shooting/,,FALSE,,1920,42,Joe Biden,42,55,0,19,23,12,43
79021,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/21/2022,5/24/2022,,,,155834,1500,a,,a,,5/25/2022 9:23,,https://docs.cdn.yougov.com/j4g3viehsv/econtoplines.pdf,,FALSE,,1500,11,Donald Trump,42,52,7,24,18,9,43
79021,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/21/2022,5/24/2022,,,,155835,1332,rv,,rv,,5/25/2022 9:23,,https://docs.cdn.yougov.com/d4z846zymi/econTabReport.pdf,,FALSE,,1332,11,Donald Trump,44,52,4,27,17,7,45
79021,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/21/2022,5/24/2022,,,,170078,1500,a,,a,,3/7/2023 13:26,,https://docs.cdn.yougov.com/xvzad8pjc0/20220521_econTabReport_revised.pdf,,FALSE,,1500,42,Joe Biden,44,50,6,22,22,11,39
79021,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/21/2022,5/24/2022,,,,170079,1324,rv,,rv,,3/7/2023 13:26,,https://docs.cdn.yougov.com/xvzad8pjc0/20220521_econTabReport_revised.pdf,,FALSE,,1324,42,Joe Biden,46,51,3,25,21,10,41
79024,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,5/20/2022,5/23/2022,,,,155844,1020,rv,,rv,,5/25/2022 13:18,,https://echeloninsights.com/in-the-news/may-22-omnibus-political-update/,,FALSE,,1020,11,Donald Trump,40,57,2,25,16,8,49
79024,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,5/20/2022,5/23/2022,,,,155845,1020,lv,,lv,,5/25/2022 13:18,,https://echeloninsights.com/in-the-news/may-22-omnibus-political-update/,,FALSE,,1020,11,Donald Trump,41,57,2,26,15,9,48
79024,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,5/20/2022,5/23/2022,,,,168493,1020,lv,,lv,,2/8/2023 16:13,,https://echeloninsights.com/in-the-news/may-22-omnibus-political-update/,,FALSE,,1020,25,Mike Pence,38,52,10,15,22,20,32
